Ticket ID,Ticket Type,Ticket Priority,Ticket Status,Ticket Channel,Cluster,Country,Average_First_Response_Minutes,Customer Satisfaction Rating
7391,Billing inquiry,Medium,Open,Phone,Battery life,Japan,30,0.0
7392,Cancellation request,Low,Pending Customer Response,Phone,Delivery problem,Other,30,0.0
7393,Product inquiry,High,Closed,Email,Battery life,Japan,30,3.0
7394,Cancellation request,High,Closed,Email,Installation support,USA,30,2.0
7395,Cancellation request,High,Open,Chat,Cancellation request,Other,30,0.0
7396,Cancellation request,Critical,Pending Customer Response,Social media,Delivery problem,Other,30,0.0
7397,Product inquiry,Critical,Pending Customer Response,Phone,Product setup,USA,30,0.0
7398,Cancellation request,Medium,Pending Customer Response,Phone,Data loss,Germany,30,0.0
7399,Refund request,Critical,Closed,Email,Payment issue,UK,30,2.0
7400,Refund request,Low,Open,Email,Display issue,Other,30,0.0
7401,Billing inquiry,Low,Open,Email,Network problem,India,30,0.0
7402,Billing inquiry,Low,Closed,Chat,Installation support,USA,30,1.0
7403,Technical issue,Critical,Closed,Email,Data loss,Germany,30,4.0
7404,Cancellation request,High,Pending Customer Response,Chat,Payment issue,UK,30,0.0
7405,Cancellation request,High,Closed,Chat,Payment issue,UK,30,4.0
7406,Cancellation request,High,Closed,Email,Product setup,USA,30,1.0
7407,Cancellation request,Low,Pending Customer Response,Email,Product setup,USA,30,0.0
7408,Cancellation request,Critical,Open,Social media,Hardware issue,Other,30,0.0
7409,Cancellation request,Critical,Closed,Phone,Product compatibility,Other,30,1.0
7410,Technical issue,High,Open,Email,Account access,UK,30,0.0
7411,Cancellation request,Medium,Pending Customer Response,Social media,Installation support,USA,30,0.0
7412,Refund request,Low,Open,Email,Cancellation request,Other,30,0.0
7413,Refund request,High,Closed,Email,Battery life,Japan,30,2.0
7414,Technical issue,High,Open,Phone,Delivery problem,Other,30,0.0
7415,Technical issue,High,Open,Chat,Payment issue,UK,30,0.0
7416,Product inquiry,Low,Open,Chat,Network problem,India,30,0.0
7417,Product inquiry,Medium,Open,Social media,Delivery problem,Other,30,0.0
7418,Refund request,Critical,Open,Social media,Account access,UK,30,0.0
7419,Technical issue,Medium,Open,Email,Network problem,India,30,0.0
7420,Cancellation request,High,Closed,Phone,Product setup,USA,30,3.0
7421,Technical issue,Medium,Open,Social media,Battery life,Japan,30,0.0
7422,Product inquiry,Medium,Pending Customer Response,Social media,Cancellation request,Other,30,0.0
7423,Technical issue,Medium,Open,Social media,Refund request,UK,30,0.0
7424,Technical issue,Low,Pending Customer Response,Phone,Data loss,Germany,30,0.0
7425,Billing inquiry,Medium,Pending Customer Response,Phone,Product setup,USA,30,0.0
7426,Product inquiry,Critical,Open,Email,Product setup,USA,30,0.0
7427,Billing inquiry,Low,Open,Social media,Account access,UK,30,0.0
7428,Refund request,High,Open,Chat,Delivery problem,Other,30,0.0
7429,Refund request,Critical,Closed,Chat,Account access,UK,30,5.0
7430,Billing inquiry,Critical,Pending Customer Response,Social media,Hardware issue,Other,30,0.0
7431,Product inquiry,Medium,Closed,Social media,Network problem,India,30,4.0
7432,Refund request,Medium,Closed,Email,Delivery problem,Other,30,1.0
7433,Refund request,Medium,Open,Email,Payment issue,UK,30,0.0
7434,Billing inquiry,Low,Closed,Email,Data loss,Germany,30,1.0
7435,Cancellation request,Medium,Pending Customer Response,Chat,Product setup,USA,30,0.0
7436,Refund request,Critical,Open,Social media,Battery life,Japan,30,0.0
7437,Refund request,Critical,Pending Customer Response,Email,Product compatibility,Other,30,0.0
7438,Product inquiry,Critical,Pending Customer Response,Chat,Product recommendation,Other,30,0.0
7439,Billing inquiry,High,Open,Social media,Display issue,Other,30,0.0
7440,Billing inquiry,Medium,Open,Email,Software bug,Other,30,0.0
7441,Cancellation request,Critical,Closed,Email,Payment issue,UK,30,1.0
7442,Product inquiry,Low,Pending Customer Response,Social media,Refund request,UK,30,0.0
7443,Technical issue,Critical,Open,Social media,Refund request,UK,30,0.0
7444,Billing inquiry,Medium,Open,Phone,Installation support,USA,30,0.0
7445,Cancellation request,Low,Closed,Chat,Network problem,India,30,3.0
7446,Refund request,High,Pending Customer Response,Phone,Account access,UK,30,0.0
7447,Cancellation request,Medium,Pending Customer Response,Chat,Display issue,Other,30,0.0
7448,Product inquiry,High,Open,Email,Peripheral compatibility,Germany,30,0.0
7449,Technical issue,High,Closed,Chat,Display issue,Other,30,2.0
7450,Refund request,Low,Closed,Chat,Hardware issue,Other,30,2.0
7451,Technical issue,Medium,Open,Chat,Cancellation request,Other,30,0.0
7452,Product inquiry,High,Pending Customer Response,Chat,Account access,UK,30,0.0
7453,Product inquiry,Low,Pending Customer Response,Email,Network problem,India,30,0.0
7454,Technical issue,High,Closed,Social media,Delivery problem,Other,30,3.0
7455,Technical issue,Medium,Open,Phone,Refund request,UK,30,0.0
7456,Product inquiry,Medium,Pending Customer Response,Social media,Cancellation request,Other,30,0.0
7457,Product inquiry,Medium,Closed,Phone,Hardware issue,Other,30,4.0
7458,Refund request,Critical,Open,Email,Network problem,India,30,0.0
7459,Product inquiry,Low,Open,Chat,Cancellation request,Other,30,0.0
7460,Product inquiry,Critical,Pending Customer Response,Social media,Account access,UK,30,0.0
7461,Cancellation request,Medium,Pending Customer Response,Email,Product setup,USA,30,0.0
7462,Cancellation request,Low,Pending Customer Response,Email,Installation support,USA,30,0.0
7463,Product inquiry,Low,Pending Customer Response,Chat,Software bug,Other,30,0.0
7464,Billing inquiry,Low,Closed,Email,Product setup,USA,30,4.0
7465,Technical issue,Low,Closed,Email,Product recommendation,Other,30,1.0
7466,Product inquiry,Medium,Open,Phone,Delivery problem,Other,30,0.0
7467,Refund request,Critical,Pending Customer Response,Email,Delivery problem,Other,30,0.0
7468,Product inquiry,Critical,Pending Customer Response,Phone,Network problem,India,30,0.0
7469,Refund request,Low,Pending Customer Response,Email,Software bug,Other,30,0.0
7470,Technical issue,Low,Open,Social media,Installation support,USA,30,0.0
7471,Billing inquiry,Low,Closed,Social media,Peripheral compatibility,Germany,30,3.0
7472,Technical issue,High,Pending Customer Response,Chat,Delivery problem,Other,30,0.0
7473,Technical issue,High,Pending Customer Response,Phone,Refund request,UK,30,0.0
7474,Product inquiry,High,Closed,Phone,Delivery problem,Other,30,5.0
7475,Billing inquiry,Low,Closed,Email,Data loss,Germany,30,2.0
7476,Refund request,Critical,Pending Customer Response,Phone,Hardware issue,Other,30,0.0
7477,Billing inquiry,Medium,Closed,Phone,Product recommendation,Other,30,4.0
7478,Product inquiry,Critical,Closed,Phone,Installation support,USA,30,2.0
7479,Technical issue,Critical,Closed,Email,Cancellation request,Other,30,4.0
7480,Refund request,Critical,Closed,Chat,Display issue,Other,30,5.0
7481,Refund request,Critical,Open,Phone,Product recommendation,Other,30,0.0
7482,Product inquiry,Low,Pending Customer Response,Chat,Hardware issue,Other,30,0.0
7483,Product inquiry,Critical,Pending Customer Response,Phone,Installation support,USA,30,0.0
7484,Refund request,Medium,Open,Social media,Refund request,UK,30,0.0
7485,Cancellation request,Low,Open,Phone,Product setup,USA,30,0.0
7486,Refund request,Medium,Closed,Phone,Refund request,UK,30,3.0
7487,Cancellation request,Medium,Open,Phone,Delivery problem,Other,30,0.0
7488,Cancellation request,Medium,Closed,Chat,Data loss,Germany,30,1.0
7489,Product inquiry,Medium,Open,Phone,Hardware issue,Other,30,0.0
7490,Billing inquiry,Low,Pending Customer Response,Email,Hardware issue,Other,30,0.0
7491,Refund request,High,Closed,Social media,Product setup,USA,30,1.0
7492,Cancellation request,Low,Open,Phone,Payment issue,UK,30,0.0
7493,Billing inquiry,Low,Open,Email,Installation support,USA,30,0.0
7494,Billing inquiry,Critical,Closed,Chat,Account access,UK,30,5.0
7495,Billing inquiry,Low,Closed,Email,Account access,UK,30,2.0
7496,Technical issue,High,Closed,Phone,Software bug,Other,30,4.0
7497,Refund request,Medium,Open,Email,Data loss,Germany,30,0.0
7498,Cancellation request,Critical,Pending Customer Response,Social media,Delivery problem,Other,30,0.0
7499,Billing inquiry,High,Open,Social media,Payment issue,UK,30,0.0
7500,Cancellation request,Medium,Open,Phone,Software bug,Other,30,0.0
7501,Refund request,Low,Pending Customer Response,Phone,Payment issue,UK,30,0.0
7502,Cancellation request,High,Closed,Chat,Software bug,Other,30,4.0
7503,Billing inquiry,Critical,Open,Phone,Refund request,UK,30,0.0
7504,Product inquiry,Low,Closed,Chat,Software bug,Other,30,3.0
7505,Cancellation request,Medium,Open,Email,Hardware issue,Other,30,0.0
7506,Billing inquiry,High,Closed,Social media,Peripheral compatibility,Germany,30,2.0
7507,Technical issue,Critical,Closed,Phone,Battery life,Japan,30,2.0
7508,Product inquiry,Medium,Pending Customer Response,Social media,Peripheral compatibility,Germany,30,0.0
7509,Product inquiry,Critical,Pending Customer Response,Social media,Refund request,UK,30,0.0
7510,Refund request,High,Closed,Chat,Installation support,USA,30,3.0
7511,Cancellation request,Medium,Pending Customer Response,Email,Product setup,USA,30,0.0
7512,Cancellation request,Medium,Closed,Email,Product recommendation,Other,30,2.0
7513,Refund request,Medium,Open,Social media,Product recommendation,Other,30,0.0
7514,Technical issue,Low,Closed,Chat,Product compatibility,Other,30,5.0
7515,Technical issue,High,Pending Customer Response,Chat,Display issue,Other,30,0.0
7516,Billing inquiry,High,Pending Customer Response,Social media,Product recommendation,Other,30,0.0
7517,Technical issue,Low,Closed,Phone,Product setup,USA,30,2.0
7518,Technical issue,Medium,Open,Phone,Battery life,Japan,30,0.0
7519,Technical issue,Low,Closed,Email,Data loss,Germany,30,5.0
7520,Cancellation request,Critical,Closed,Email,Peripheral compatibility,Germany,30,1.0
7521,Technical issue,Low,Closed,Chat,Product setup,USA,30,5.0
7522,Refund request,Low,Pending Customer Response,Social media,Refund request,UK,30,0.0
7523,Refund request,Critical,Closed,Phone,Peripheral compatibility,Germany,30,4.0
7524,Cancellation request,Low,Closed,Social media,Product recommendation,Other,30,2.0
7525,Technical issue,Medium,Pending Customer Response,Phone,Account access,UK,30,0.0
7526,Billing inquiry,High,Closed,Email,Network problem,India,30,2.0
7527,Technical issue,High,Pending Customer Response,Chat,Delivery problem,Other,30,0.0
7528,Technical issue,Medium,Closed,Email,Data loss,Germany,30,5.0
7529,Billing inquiry,Critical,Pending Customer Response,Email,Delivery problem,Other,30,0.0
7530,Technical issue,Low,Pending Customer Response,Email,Software bug,Other,30,0.0
7531,Technical issue,High,Closed,Chat,Hardware issue,Other,30,1.0
7532,Refund request,Low,Open,Email,Data loss,Germany,30,0.0
7533,Cancellation request,High,Closed,Email,Hardware issue,Other,30,1.0
7534,Product inquiry,Medium,Open,Email,Hardware issue,Other,30,0.0
7535,Technical issue,Critical,Pending Customer Response,Email,Product setup,USA,30,0.0
7536,Refund request,High,Pending Customer Response,Social media,Product recommendation,Other,30,0.0
7537,Billing inquiry,Low,Open,Email,Display issue,Other,30,0.0
7538,Technical issue,Medium,Closed,Social media,Data loss,Germany,30,3.0
7539,Billing inquiry,High,Open,Phone,Product setup,USA,30,0.0
7540,Cancellation request,High,Closed,Phone,Display issue,Other,30,4.0
7541,Technical issue,Low,Open,Email,Product recommendation,Other,30,0.0
7542,Product inquiry,Medium,Closed,Email,Refund request,UK,30,1.0
7543,Refund request,Critical,Closed,Chat,Delivery problem,Other,30,1.0
7544,Refund request,High,Closed,Email,Product recommendation,Other,30,5.0
7545,Refund request,Low,Pending Customer Response,Email,Display issue,Other,30,0.0
7546,Product inquiry,Critical,Open,Phone,Account access,UK,30,0.0
7547,Billing inquiry,Medium,Open,Phone,Delivery problem,Other,30,0.0
7548,Cancellation request,Medium,Closed,Social media,Refund request,UK,30,3.0
7549,Technical issue,High,Closed,Social media,Account access,UK,30,3.0
7550,Refund request,High,Closed,Social media,Peripheral compatibility,Germany,30,5.0
7551,Technical issue,Medium,Pending Customer Response,Email,Data loss,Germany,30,0.0
7552,Cancellation request,High,Pending Customer Response,Social media,Product recommendation,Other,30,0.0
7553,Technical issue,High,Pending Customer Response,Chat,Cancellation request,Other,30,0.0
7554,Billing inquiry,Medium,Pending Customer Response,Phone,Cancellation request,Other,30,0.0
7555,Product inquiry,Medium,Open,Email,Hardware issue,Other,30,0.0
7556,Technical issue,Critical,Closed,Email,Hardware issue,Other,30,2.0
7557,Technical issue,Low,Pending Customer Response,Phone,Installation support,USA,30,0.0
7558,Refund request,Low,Closed,Chat,Data loss,Germany,30,4.0
7559,Technical issue,High,Closed,Email,Peripheral compatibility,Germany,30,2.0
7560,Refund request,Medium,Open,Email,Software bug,Other,30,0.0
7561,Billing inquiry,Low,Open,Phone,Peripheral compatibility,Germany,30,0.0
7562,Billing inquiry,Critical,Open,Chat,Network problem,India,30,0.0
7563,Product inquiry,Medium,Closed,Phone,Delivery problem,Other,30,3.0
7564,Cancellation request,Low,Pending Customer Response,Chat,Battery life,Japan,30,0.0
7565,Billing inquiry,Low,Pending Customer Response,Chat,Account access,UK,30,0.0
7566,Cancellation request,Medium,Pending Customer Response,Email,Software bug,Other,30,0.0
7567,Cancellation request,High,Pending Customer Response,Phone,Cancellation request,Other,30,0.0
7568,Cancellation request,High,Closed,Chat,Refund request,UK,30,4.0
7569,Cancellation request,Medium,Closed,Chat,Refund request,UK,30,5.0
7570,Billing inquiry,High,Open,Phone,Network problem,India,30,0.0
7571,Technical issue,Medium,Pending Customer Response,Social media,Display issue,Other,30,0.0
7572,Refund request,Critical,Open,Chat,Display issue,Other,30,0.0
7573,Cancellation request,High,Closed,Email,Data loss,Germany,30,3.0
7574,Technical issue,Low,Pending Customer Response,Phone,Account access,UK,30,0.0
7575,Refund request,Medium,Open,Phone,Battery life,Japan,30,0.0
7576,Product inquiry,Low,Open,Phone,Data loss,Germany,30,0.0
7577,Billing inquiry,Critical,Closed,Email,Network problem,India,30,2.0
7578,Technical issue,High,Open,Social media,Network problem,India,30,0.0
7579,Product inquiry,Medium,Open,Phone,Peripheral compatibility,Germany,30,0.0
7580,Cancellation request,Critical,Pending Customer Response,Phone,Software bug,Other,30,0.0
7581,Refund request,Low,Closed,Chat,Battery life,Japan,30,2.0
7582,Technical issue,High,Closed,Email,Refund request,UK,30,2.0
7583,Technical issue,Critical,Pending Customer Response,Chat,Hardware issue,Other,30,0.0
7584,Refund request,Critical,Closed,Chat,Display issue,Other,30,2.0
7585,Product inquiry,Critical,Open,Chat,Peripheral compatibility,Germany,30,0.0
7586,Refund request,High,Closed,Phone,Hardware issue,Other,30,5.0
7587,Cancellation request,Low,Pending Customer Response,Phone,Data loss,Germany,30,0.0
7588,Product inquiry,Low,Pending Customer Response,Email,Installation support,USA,30,0.0
7589,Cancellation request,Critical,Closed,Email,Cancellation request,Other,30,1.0
7590,Billing inquiry,Critical,Pending Customer Response,Phone,Data loss,Germany,30,0.0
7591,Cancellation request,High,Closed,Phone,Product setup,USA,30,2.0
7592,Billing inquiry,Critical,Closed,Phone,Software bug,Other,30,2.0
7593,Refund request,Low,Open,Phone,Hardware issue,Other,30,0.0
7594,Refund request,Medium,Pending Customer Response,Chat,Delivery problem,Other,30,0.0
7595,Cancellation request,High,Closed,Email,Cancellation request,Other,30,5.0
7596,Billing inquiry,Medium,Closed,Email,Product compatibility,Other,30,3.0
7597,Product inquiry,Medium,Pending Customer Response,Phone,Product recommendation,Other,30,0.0
7598,Billing inquiry,Low,Open,Phone,Account access,UK,30,0.0
7599,Refund request,Low,Closed,Chat,Installation support,USA,30,3.0
